Dataset,Model,Condition,RowIndex,JSD
MBPP,Gemini-2.0-Flash,ISO,14,0.000000
MBPP,Gemini-2.0-Flash,ISO,15,0.000000
MBPP,Gemini-2.0-Flash,ISO,16,0.000000
MBPP,Gemini-2.0-Flash,ISO,17,0.000000
MBPP,Gemini-2.0-Flash,ISO,18,0.000000
MBPP,Gemini-2.0-Flash,ISO,19,0.000000
MBPP,Gemini-2.0-Flash,ISO,20,0.006504
MBPP,Gemini-2.0-Flash,ISO,21,0.000000
MBPP,Gemini-2.0-Flash,ISO,22,0.000000
MBPP,Gemini-2.0-Flash,ISO,23,0.000000
MBPP,Gemini-2.0-Flash,ISO,24,0.000000
MBPP,Gemini-2.0-Flash,ISO,25,0.000000
MBPP,Gemini-2.0-Flash,ISO,26,0.000000
MBPP,Gemini-2.0-Flash,ISO,27,0.070532
MBPP,Gemini-2.0-Flash,ISO,28,0.000000
MBPP,Gemini-2.0-Flash,ISO,29,0.000000
MBPP,Gemini-2.0-Flash,ISO,30,0.000000
MBPP,Gemini-2.0-Flash,ISO,31,0.000000
MBPP,Gemini-2.0-Flash,ISO,32,0.000000
MBPP,Gemini-2.0-Flash,ISO,33,0.000000
MBPP,Gemini-2.0-Flash,ISO,34,0.000000
MBPP,Gemini-2.0-Flash,ISO,35,0.309402
MBPP,Gemini-2.0-Flash,ISO,36,0.000000
MBPP,Gemini-2.0-Flash,ISO,37,0.000000
MBPP,Gemini-2.0-Flash,ISO,38,0.000000
MBPP,Gemini-2.0-Flash,ISO,39,0.000000
MBPP,Gemini-2.0-Flash,ISO,40,0.000000
MBPP,Gemini-2.0-Flash,ISO,41,0.000000
MBPP,Gemini-2.0-Flash,ISO,42,0.000000
MBPP,Gemini-2.0-Flash,ISO,43,0.000000
MBPP,Gemini-2.0-Flash,ISO,44,0.000000
MBPP,Gemini-2.0-Flash,ISO,45,0.000000
MBPP,Gemini-2.0-Flash,ISO,46,0.000000
MBPP,Gemini-2.0-Flash,ISO,47,0.000000
MBPP,Gemini-2.0-Flash,ISO,48,0.000000
MBPP,Gemini-2.0-Flash,ISO,49,0.000000
MBPP,Gemini-2.0-Flash,ISO,50,0.000000
MBPP,Gemini-2.0-Flash,ISO,51,0.000000
MBPP,Gemini-2.0-Flash,ISO,52,0.000000
MBPP,Gemini-2.0-Flash,ISO,53,0.000000
MBPP,Gemini-2.0-Flash,ISO,54,0.000000
MBPP,Gemini-2.0-Flash,ISO,55,0.000000
MBPP,Gemini-2.0-Flash,ISO,56,0.000000
MBPP,Gemini-2.0-Flash,ISO,57,0.000000
MBPP,Gemini-2.0-Flash,ISO,58,0.000000
MBPP,Gemini-2.0-Flash,ISO,59,0.000000
MBPP,Gemini-2.0-Flash,ISO,60,0.000000
MBPP,Gemini-2.0-Flash,ISO,61,0.000000
MBPP,Gemini-2.0-Flash,ISO,62,0.000000
MBPP,Gemini-2.0-Flash,ISO,63,0.000000
MBPP,Gemini-2.0-Flash,ISO,64,0.000000
MBPP,Gemini-2.0-Flash,ISO,65,0.000000
MBPP,Gemini-2.0-Flash,ISO,66,0.000000
MBPP,Gemini-2.0-Flash,ISO,67,0.000000
MBPP,Gemini-2.0-Flash,ISO,68,0.070532
MBPP,Gemini-2.0-Flash,ISO,69,0.000000
MBPP,Gemini-2.0-Flash,ISO,70,0.000000
MBPP,Gemini-2.0-Flash,ISO,71,0.000000
MBPP,Gemini-2.0-Flash,ISO,72,0.000000
MBPP,Gemini-2.0-Flash,ISO,73,0.000000
MBPP,Gemini-2.0-Flash,ISO,74,0.000000
MBPP,Gemini-2.0-Flash,ISO,75,0.000000
MBPP,Gemini-2.0-Flash,ISO,76,0.000000
MBPP,Gemini-2.0-Flash,ISO,77,0.000000
MBPP,Gemini-2.0-Flash,ISO,78,0.000000
MBPP,Gemini-2.0-Flash,ISO,79,0.006504
MBPP,Gemini-2.0-Flash,ISO,80,0.000000
MBPP,Gemini-2.0-Flash,ISO,81,0.000000
MBPP,Gemini-2.0-Flash,ISO,82,0.000000
MBPP,Gemini-2.0-Flash,ISO,83,0.000000
MBPP,Gemini-2.0-Flash,ISO,84,0.000000
MBPP,Gemini-2.0-Flash,ISO,85,0.000000
MBPP,Gemini-2.0-Flash,ISO,86,0.000000
MBPP,Gemini-2.0-Flash,ISO,87,0.000000
MBPP,Gemini-2.0-Flash,ISO,88,0.070532
MBPP,Gemini-2.0-Flash,ISO,89,0.000000
MBPP,Gemini-2.0-Flash,ISO,90,0.000000
MBPP,Gemini-2.0-Flash,ISO,91,0.000000
MBPP,Gemini-2.0-Flash,ISO,92,0.000000
MBPP,Gemini-2.0-Flash,ISO,93,0.000000
MBPP,Gemini-2.0-Flash,ISO,94,0.000000
MBPP,Gemini-2.0-Flash,ISO,95,0.000000
MBPP,Gemini-2.0-Flash,ISO,96,0.000000
MBPP,Gemini-2.0-Flash,ISO,97,0.000000
MBPP,Gemini-2.0-Flash,ISO,98,0.000000
MBPP,Gemini-2.0-Flash,ISO,99,0.000000
MBPP,Gemini-2.0-Flash,ISO,100,0.000000
MBPP,Gemini-2.0-Flash,ISO,101,0.013814
MBPP,Gemini-2.0-Flash,ISO,102,0.000000
MBPP,Gemini-2.0-Flash,ISO,103,0.000000
MBPP,Gemini-2.0-Flash,ISO,104,0.000000
MBPP,Gemini-2.0-Flash,ISO,105,0.119954
MBPP,Gemini-2.0-Flash,ISO,106,0.000000
MBPP,Gemini-2.0-Flash,ISO,107,0.000000
MBPP,Gemini-2.0-Flash,ISO,108,0.003367
MBPP,Gemini-2.0-Flash,ISO,109,0.000000
MBPP,Gemini-2.0-Flash,ISO,110,0.031285
MBPP,Gemini-2.0-Flash,ISO,111,0.000000
MBPP,Gemini-2.0-Flash,ISO,112,0.000000
MBPP,Gemini-2.0-Flash,ISO,113,0.000000
MBPP,Gemini-2.0-Flash,ISO,114,0.000000
MBPP,Gemini-2.0-Flash,ISO,115,0.072001
MBPP,Gemini-2.0-Flash,ISO,116,0.016170
MBPP,Gemini-2.0-Flash,ISO,117,0.000000
MBPP,Gemini-2.0-Flash,ISO,118,0.000000
MBPP,Gemini-2.0-Flash,ISO,119,0.000000
MBPP,Gemini-2.0-Flash,ISO,120,0.000000
MBPP,Gemini-2.0-Flash,ISO,121,0.010964
MBPP,Gemini-2.0-Flash,ISO,122,0.000000
MBPP,Gemini-2.0-Flash,ISO,123,0.000000
MBPP,Gemini-2.0-Flash,ISO,124,0.000000
MBPP,Gemini-2.0-Flash,ISO,125,0.000000
MBPP,Gemini-2.0-Flash,ISO,126,0.000000
MBPP,Gemini-2.0-Flash,ISO,127,0.000000
MBPP,Gemini-2.0-Flash,ISO,128,0.000000
MBPP,Gemini-2.0-Flash,ISO,129,0.000000
MBPP,Gemini-2.0-Flash,ISO,130,0.000000
MBPP,Gemini-2.0-Flash,ISO,131,0.000000
MBPP,Gemini-2.0-Flash,ISO,132,0.000000
MBPP,Gemini-2.0-Flash,ISO,133,0.000000
MBPP,Gemini-2.0-Flash,ISO,134,0.000000
MBPP,Gemini-2.0-Flash,ISO,135,0.000000
MBPP,Gemini-2.0-Flash,ISO,136,0.000000
MBPP,Gemini-2.0-Flash,ISO,137,0.000000
MBPP,Gemini-2.0-Flash,ISO,138,0.000000
MBPP,Gemini-2.0-Flash,ISO,139,0.000000
MBPP,Gemini-2.0-Flash,ISO,140,0.000000
MBPP,Gemini-2.0-Flash,ISO,141,0.119954
MBPP,Gemini-2.0-Flash,ISO,142,0.000000
MBPP,Gemini-2.0-Flash,ISO,143,0.000000
MBPP,Gemini-2.0-Flash,ISO,144,0.000000
MBPP,Gemini-2.0-Flash,ISO,145,0.000000
MBPP,Gemini-2.0-Flash,ISO,146,0.000000
MBPP,Gemini-2.0-Flash,ISO,147,0.000000
MBPP,Gemini-2.0-Flash,ISO,148,0.070532
MBPP,Gemini-2.0-Flash,ISO,149,0.000000
MBPP,Gemini-2.0-Flash,ISO,150,0.119954
MBPP,Gemini-2.0-Flash,ISO,151,0.000000
MBPP,Gemini-2.0-Flash,ISO,152,0.000000
MBPP,Gemini-2.0-Flash,ISO,153,0.000000
MBPP,Gemini-2.0-Flash,ISO,154,0.000000
MBPP,Gemini-2.0-Flash,ISO,155,0.000000
MBPP,Gemini-2.0-Flash,ISO,156,0.000000
MBPP,Gemini-2.0-Flash,ISO,157,0.000000
MBPP,Gemini-2.0-Flash,ISO,158,0.000000
MBPP,Gemini-2.0-Flash,ISO,159,0.000000
MBPP,Gemini-2.0-Flash,ISO,160,0.000000
MBPP,Gemini-2.0-Flash,ISO,161,0.000000
MBPP,Gemini-2.0-Flash,ISO,162,0.236453
MBPP,Gemini-2.0-Flash,ISO,163,0.000000
MBPP,Gemini-2.0-Flash,ISO,164,0.000000
MBPP,Gemini-2.0-Flash,ISO,165,0.000000
MBPP,Gemini-2.0-Flash,ISO,166,0.000000
MBPP,Gemini-2.0-Flash,ISO,167,0.000000
MBPP,Gemini-2.0-Flash,ISO,168,0.119954
MBPP,Gemini-2.0-Flash,ISO,169,0.000000
MBPP,Gemini-2.0-Flash,ISO,170,0.000000
MBPP,Gemini-2.0-Flash,ISO,171,0.000000
MBPP,Gemini-2.0-Flash,ISO,172,0.000000
MBPP,Gemini-2.0-Flash,ISO,173,0.000000
MBPP,Gemini-2.0-Flash,ISO,174,0.000000
MBPP,Gemini-2.0-Flash,ISO,175,0.000000
MBPP,Gemini-2.0-Flash,ISO,176,0.000000
MBPP,Gemini-2.0-Flash,ISO,177,0.000000
MBPP,Gemini-2.0-Flash,ISO,178,0.000000
MBPP,Gemini-2.0-Flash,ISO,179,0.000000
MBPP,Gemini-2.0-Flash,ISO,180,0.000000
MBPP,Gemini-2.0-Flash,ISO,181,0.000000
MBPP,Gemini-2.0-Flash,ISO,182,0.000000
MBPP,Gemini-2.0-Flash,ISO,183,0.000000
MBPP,Gemini-2.0-Flash,ISO,184,0.000000
MBPP,Gemini-2.0-Flash,ISO,185,0.000000
MBPP,Gemini-2.0-Flash,ISO,186,0.000000
MBPP,Gemini-2.0-Flash,ISO,187,0.000000
MBPP,Gemini-2.0-Flash,ISO,188,0.000000
MBPP,Gemini-2.0-Flash,ISO,189,0.000000
MBPP,Gemini-2.0-Flash,ISO,190,0.000000
MBPP,Gemini-2.0-Flash,ISO,191,0.000000
MBPP,Gemini-2.0-Flash,ISO,192,0.000000
MBPP,Gemini-2.0-Flash,ISO,193,0.000000
MBPP,Gemini-2.0-Flash,ISO,194,0.000000
MBPP,Gemini-2.0-Flash,ISO,195,0.000000
MBPP,Gemini-2.0-Flash,ISO,196,0.000000
MBPP,Gemini-2.0-Flash,ISO,197,0.000000
MBPP,Gemini-2.0-Flash,ISO,198,0.000000
MBPP,Gemini-2.0-Flash,ISO,199,0.000000
MBPP,Gemini-2.0-Flash,ISO,200,0.000000
MBPP,Gemini-2.0-Flash,ISO,201,0.000000
MBPP,Gemini-2.0-Flash,ISO,202,0.000000
MBPP,Gemini-2.0-Flash,ISO,203,0.072001
MBPP,Gemini-2.0-Flash,ISO,204,0.000000
MBPP,Gemini-2.0-Flash,ISO,205,0.000000
MBPP,Gemini-2.0-Flash,ISO,206,0.000000
MBPP,Gemini-2.0-Flash,ISO,207,0.000000
MBPP,Gemini-2.0-Flash,ISO,208,0.070532
MBPP,Gemini-2.0-Flash,ISO,209,0.032530
MBPP,Gemini-2.0-Flash,ISO,210,0.003367
MBPP,Gemini-2.0-Flash,ISO,211,0.000000
MBPP,Gemini-2.0-Flash,ISO,212,0.000000
MBPP,Gemini-2.0-Flash,ISO,213,0.000000
MBPP,Gemini-2.0-Flash,ISO,214,0.000000
MBPP,Gemini-2.0-Flash,ISO,215,0.000000
MBPP,Gemini-2.0-Flash,ISO,216,0.000000
MBPP,Gemini-2.0-Flash,ISO,217,0.000000
MBPP,Gemini-2.0-Flash,ISO,218,0.000000
MBPP,Gemini-2.0-Flash,ISO,219,0.000000
MBPP,Gemini-2.0-Flash,ISO,220,0.000000
MBPP,Gemini-2.0-Flash,ISO,221,0.119954
MBPP,Gemini-2.0-Flash,ISO,222,0.000000
MBPP,Gemini-2.0-Flash,ISO,223,0.000000
MBPP,Gemini-2.0-Flash,ISO,224,0.000000
MBPP,Gemini-2.0-Flash,ISO,225,0.000000
MBPP,Gemini-2.0-Flash,ISO,226,0.000000
MBPP,Gemini-2.0-Flash,ISO,227,0.000000
MBPP,Gemini-2.0-Flash,ISO,228,0.000000
MBPP,Gemini-2.0-Flash,ISO,229,0.000000
MBPP,Gemini-2.0-Flash,ISO,230,0.000000
MBPP,Gemini-2.0-Flash,ISO,231,0.000000
MBPP,Gemini-2.0-Flash,ISO,232,0.000000
MBPP,Gemini-2.0-Flash,ISO,233,0.000000
MBPP,Gemini-2.0-Flash,ISO,234,0.000000
MBPP,Gemini-2.0-Flash,ISO,235,0.000000
MBPP,Gemini-2.0-Flash,ISO,236,0.000000
MBPP,Gemini-2.0-Flash,ISO,237,0.000000
MBPP,Gemini-2.0-Flash,ISO,238,0.000000
MBPP,Gemini-2.0-Flash,ISO,239,0.000000
MBPP,Gemini-2.0-Flash,ISO,240,0.000000
MBPP,Gemini-2.0-Flash,ISO,241,0.000000
MBPP,Gemini-2.0-Flash,ISO,242,0.000000
MBPP,Gemini-2.0-Flash,ISO,243,0.000000
MBPP,Gemini-2.0-Flash,ISO,244,0.000000
MBPP,Gemini-2.0-Flash,ISO,245,0.000000
MBPP,Gemini-2.0-Flash,ISO,246,0.000000
MBPP,Gemini-2.0-Flash,ISO,247,0.070532
MBPP,Gemini-2.0-Flash,ISO,248,0.000000
MBPP,Gemini-2.0-Flash,ISO,249,0.000000
MBPP,Gemini-2.0-Flash,ISO,250,0.000000
MBPP,Gemini-2.0-Flash,ISO,251,0.000000
MBPP,Gemini-2.0-Flash,ISO,252,0.000000
MBPP,Gemini-2.0-Flash,ISO,253,0.000000
MBPP,Gemini-2.0-Flash,ISO,254,0.000000
MBPP,Gemini-2.0-Flash,ISO,255,0.000000
MBPP,Gemini-2.0-Flash,ISO,256,0.045343
MBPP,Gemini-2.0-Flash,ISO (dec only),0,0.000000
MBPP,Gemini-2.0-Flash,ISO (dec only),1,0.000000
MBPP,Gemini-2.0-Flash,ISO (dec only),2,0.000000
MBPP,Gemini-2.0-Flash,ISO (dec only),3,0.140546
MBPP,Gemini-2.0-Flash,ISO (dec only),4,0.000000
MBPP,Gemini-2.0-Flash,ISO (dec only),5,0.000000
MBPP,Gemini-2.0-Flash,ISO (dec only),6,0.058399
MBPP,Gemini-2.0-Flash,ISO (dec only),7,0.000000
MBPP,Gemini-2.0-Flash,ISO (dec only),8,0.000000
MBPP,Gemini-2.0-Flash,ISO (dec only),9,0.000000
MBPP,Gemini-2.0-Flash,ISO (dec only),10,0.000000
MBPP,Gemini-2.0-Flash,ISO (dec only),11,0.000000
MBPP,Gemini-2.0-Flash,ISO (dec only),12,0.000000
MBPP,Gemini-2.0-Flash,ISO (dec only),13,0.000000
MBPP,Gemini-2.0-Flash,ISO (dec only),14,0.000000
MBPP,Gemini-2.0-Flash,ISO (dec only),15,0.000000
MBPP,Gemini-2.0-Flash,ISO (dec only),16,0.000000
MBPP,Gemini-2.0-Flash,ISO (dec only),17,0.000000
MBPP,Gemini-2.0-Flash,ISO (dec only),18,0.000000
MBPP,Gemini-2.0-Flash,ISO (dec only),19,0.000000
MBPP,Gemini-2.0-Flash,ISO (dec only),20,0.000000
MBPP,Gemini-2.0-Flash,ISO (dec only),21,0.000000
MBPP,Gemini-2.0-Flash,ISO (dec only),22,0.000000
MBPP,Gemini-2.0-Flash,ISO (dec only),23,0.000000
MBPP,Gemini-2.0-Flash,ISO (dec only),24,0.000000
MBPP,Gemini-2.0-Flash,ISO (dec only),25,0.000000
MBPP,Gemini-2.0-Flash,ISO (dec only),26,0.000000
MBPP,Gemini-2.0-Flash,ISO (dec only),27,0.000000
MBPP,Gemini-2.0-Flash,ISO (dec only),28,0.000000
MBPP,Gemini-2.0-Flash,ISO (dec only),29,0.000000
MBPP,Gemini-2.0-Flash,ISO (dec only),30,0.000000
MBPP,Gemini-2.0-Flash,ISO (dec only),31,0.000000
MBPP,Gemini-2.0-Flash,ISO (dec only),32,0.000000
MBPP,Gemini-2.0-Flash,ISO (dec only),33,0.000000
MBPP,Gemini-2.0-Flash,ISO (dec only),34,0.000000
MBPP,Gemini-2.0-Flash,ISO (dec only),35,0.010057
MBPP,Gemini-2.0-Flash,ISO (dec only),36,0.000000
MBPP,Gemini-2.0-Flash,ISO (dec only),37,0.000000
MBPP,Gemini-2.0-Flash,ISO (dec only),38,0.000000
MBPP,Gemini-2.0-Flash,ISO (dec only),39,0.000000
MBPP,Gemini-2.0-Flash,ISO (dec only),40,0.000000
MBPP,Gemini-2.0-Flash,ISO (dec only),41,0.000000
MBPP,Gemini-2.0-Flash,ISO (dec only),42,0.000000
MBPP,Gemini-2.0-Flash,ISO (dec only),43,0.000000
MBPP,Gemini-2.0-Flash,ISO (dec only),44,0.000000
MBPP,Gemini-2.0-Flash,ISO (dec only),45,0.000000
MBPP,Gemini-2.0-Flash,ISO (dec only),46,0.003367
MBPP,Gemini-2.0-Flash,ISO (dec only),47,0.000000
MBPP,Gemini-2.0-Flash,ISO (dec only),48,0.000000
MBPP,Gemini-2.0-Flash,ISO (dec only),49,0.000000
MBPP,Gemini-2.0-Flash,ISO (dec only),50,0.000000
MBPP,Gemini-2.0-Flash,ISO (dec only),51,0.000000
MBPP,Gemini-2.0-Flash,ISO (dec only),52,0.000000
MBPP,Gemini-2.0-Flash,ISO (dec only),53,0.000000
MBPP,Gemini-2.0-Flash,ISO (dec only),54,0.000000
MBPP,Gemini-2.0-Flash,ISO (dec only),55,0.000000
MBPP,Gemini-2.0-Flash,ISO (dec only),56,0.003367
MBPP,Gemini-2.0-Flash,ISO (dec only),57,0.000000
MBPP,Gemini-2.0-Flash,ISO (dec only),58,0.000000
MBPP,Gemini-2.0-Flash,ISO (dec only),59,0.000000
MBPP,Gemini-2.0-Flash,ISO (dec only),60,0.000000
MBPP,Gemini-2.0-Flash,ISO (dec only),61,0.000000
MBPP,Gemini-2.0-Flash,ISO (dec only),62,0.000000
MBPP,Gemini-2.0-Flash,ISO (dec only),63,0.000000
MBPP,Gemini-2.0-Flash,ISO (dec only),64,0.000000
MBPP,Gemini-2.0-Flash,ISO (dec only),65,0.000000
MBPP,Gemini-2.0-Flash,ISO (dec only),66,0.000000
MBPP,Gemini-2.0-Flash,ISO (dec only),67,0.000000
MBPP,Gemini-2.0-Flash,ISO (dec only),68,0.070532
MBPP,Gemini-2.0-Flash,ISO (dec only),69,0.000000
MBPP,Gemini-2.0-Flash,ISO (dec only),70,0.000000
MBPP,Gemini-2.0-Flash,ISO (dec only),71,0.000000
MBPP,Gemini-2.0-Flash,ISO (dec only),72,0.000000
MBPP,Gemini-2.0-Flash,ISO (dec only),73,0.000000
MBPP,Gemini-2.0-Flash,ISO (dec only),74,0.000000
MBPP,Gemini-2.0-Flash,ISO (dec only),75,0.000000
MBPP,Gemini-2.0-Flash,ISO (dec only),76,0.000000
MBPP,Gemini-2.0-Flash,ISO (dec only),77,0.000000
MBPP,Gemini-2.0-Flash,ISO (dec only),78,0.000000
MBPP,Gemini-2.0-Flash,ISO (dec only),79,0.001375
MBPP,Gemini-2.0-Flash,ISO (dec only),80,0.000000
MBPP,Gemini-2.0-Flash,ISO (dec only),81,0.000000
MBPP,Gemini-2.0-Flash,ISO (dec only),82,0.000000
MBPP,Gemini-2.0-Flash,ISO (dec only),83,0.000000
MBPP,Gemini-2.0-Flash,ISO (dec only),84,0.000000
MBPP,Gemini-2.0-Flash,ISO (dec only),85,0.000000
MBPP,Gemini-2.0-Flash,ISO (dec only),86,0.000000
MBPP,Gemini-2.0-Flash,ISO (dec only),87,0.000000
MBPP,Gemini-2.0-Flash,ISO (dec only),88,0.070532
MBPP,Gemini-2.0-Flash,ISO (dec only),89,0.000000
MBPP,Gemini-2.0-Flash,ISO (dec only),90,0.000000
MBPP,Gemini-2.0-Flash,ISO (dec only),91,0.000000
MBPP,Gemini-2.0-Flash,ISO (dec only),92,0.000000
MBPP,Gemini-2.0-Flash,ISO (dec only),93,0.000000
MBPP,Gemini-2.0-Flash,ISO (dec only),94,0.000000
MBPP,Gemini-2.0-Flash,ISO (dec only),95,0.000000
MBPP,Gemini-2.0-Flash,ISO (dec only),96,0.000000
MBPP,Gemini-2.0-Flash,ISO (dec only),97,0.000000
MBPP,Gemini-2.0-Flash,ISO (dec only),98,0.000000
MBPP,Gemini-2.0-Flash,ISO (dec only),99,0.000000
MBPP,Gemini-2.0-Flash,ISO (dec only),100,0.000000
MBPP,Gemini-2.0-Flash,ISO (dec only),101,0.000000
MBPP,Gemini-2.0-Flash,ISO (dec only),102,0.000000
MBPP,Gemini-2.0-Flash,ISO (dec only),103,0.000000
MBPP,Gemini-2.0-Flash,ISO (dec only),104,0.013814
MBPP,Gemini-2.0-Flash,ISO (dec only),105,0.119954
MBPP,Gemini-2.0-Flash,ISO (dec only),106,0.000000
MBPP,Gemini-2.0-Flash,ISO (dec only),107,0.000000
MBPP,Gemini-2.0-Flash,ISO (dec only),108,0.000000
MBPP,Gemini-2.0-Flash,ISO (dec only),109,0.000000
MBPP,Gemini-2.0-Flash,ISO (dec only),110,0.031285
MBPP,Gemini-2.0-Flash,ISO (dec only),111,0.000000
MBPP,Gemini-2.0-Flash,ISO (dec only),112,0.000000
MBPP,Gemini-2.0-Flash,ISO (dec only),113,0.000000
MBPP,Gemini-2.0-Flash,ISO (dec only),114,0.000000
MBPP,Gemini-2.0-Flash,ISO (dec only),115,0.072001
MBPP,Gemini-2.0-Flash,ISO (dec only),116,0.016170
MBPP,Gemini-2.0-Flash,ISO (dec only),117,0.000000
MBPP,Gemini-2.0-Flash,ISO (dec only),118,0.000000
MBPP,Gemini-2.0-Flash,ISO (dec only),119,0.000000
MBPP,Gemini-2.0-Flash,ISO (dec only),120,0.000000
MBPP,Gemini-2.0-Flash,ISO (dec only),121,0.010964
MBPP,Gemini-2.0-Flash,ISO (dec only),122,0.000000
MBPP,Gemini-2.0-Flash,ISO (dec only),123,0.000000
MBPP,Gemini-2.0-Flash,ISO (dec only),124,0.000000
MBPP,Gemini-2.0-Flash,ISO (dec only),125,0.000000
MBPP,Gemini-2.0-Flash,ISO (dec only),126,0.000000
MBPP,Gemini-2.0-Flash,ISO (dec only),127,0.000000
MBPP,Gemini-2.0-Flash,ISO (dec only),128,0.000000
MBPP,Gemini-2.0-Flash,ISO (dec only),129,0.000000
MBPP,Gemini-2.0-Flash,ISO (dec only),130,0.000000
MBPP,Gemini-2.0-Flash,ISO (dec only),131,0.000000
MBPP,Gemini-2.0-Flash,ISO (dec only),132,0.000000
MBPP,Gemini-2.0-Flash,ISO (dec only),133,0.000000
MBPP,Gemini-2.0-Flash,ISO (dec only),134,0.000000
MBPP,Gemini-2.0-Flash,ISO (dec only),135,0.000000
MBPP,Gemini-2.0-Flash,ISO (dec only),136,0.000000
MBPP,Gemini-2.0-Flash,ISO (dec only),137,0.000000
MBPP,Gemini-2.0-Flash,ISO (dec only),138,0.000000
MBPP,Gemini-2.0-Flash,ISO (dec only),139,0.000000
MBPP,Gemini-2.0-Flash,ISO (dec only),140,0.000000
MBPP,Gemini-2.0-Flash,ISO (dec only),141,0.119954
MBPP,Gemini-2.0-Flash,ISO (dec only),142,0.000000
MBPP,Gemini-2.0-Flash,ISO (dec only),143,0.000000
MBPP,Gemini-2.0-Flash,ISO (dec only),144,0.000000
MBPP,Gemini-2.0-Flash,ISO (dec only),145,0.000000
MBPP,Gemini-2.0-Flash,ISO (dec only),146,0.000000
MBPP,Gemini-2.0-Flash,ISO (dec only),147,0.000000
MBPP,Gemini-2.0-Flash,ISO (dec only),148,0.070532
MBPP,Gemini-2.0-Flash,ISO (dec only),149,0.000000
MBPP,Gemini-2.0-Flash,ISO (dec only),150,0.000000
MBPP,Gemini-2.0-Flash,ISO (dec only),151,0.000000
MBPP,Gemini-2.0-Flash,ISO (dec only),152,0.000000
MBPP,Gemini-2.0-Flash,ISO (dec only),153,0.000000
MBPP,Gemini-2.0-Flash,ISO (dec only),154,0.000000
MBPP,Gemini-2.0-Flash,ISO (dec only),155,0.000000
MBPP,Gemini-2.0-Flash,ISO (dec only),156,0.000000
MBPP,Gemini-2.0-Flash,ISO (dec only),157,0.000000
MBPP,Gemini-2.0-Flash,ISO (dec only),158,0.000000
MBPP,Gemini-2.0-Flash,ISO (dec only),159,0.000000
MBPP,Gemini-2.0-Flash,ISO (dec only),160,0.025251
MBPP,Gemini-2.0-Flash,ISO (dec only),161,0.000000
MBPP,Gemini-2.0-Flash,ISO (dec only),162,0.236453
MBPP,Gemini-2.0-Flash,ISO (dec only),163,0.000000
MBPP,Gemini-2.0-Flash,ISO (dec only),164,0.000000
MBPP,Gemini-2.0-Flash,ISO (dec only),165,0.000000
MBPP,Gemini-2.0-Flash,ISO (dec only),166,0.000000
MBPP,Gemini-2.0-Flash,ISO (dec only),167,0.000000
MBPP,Gemini-2.0-Flash,ISO (dec only),168,0.119954
MBPP,Gemini-2.0-Flash,ISO (dec only),169,0.000000
MBPP,Gemini-2.0-Flash,ISO (dec only),170,0.000000
MBPP,Gemini-2.0-Flash,ISO (dec only),171,0.000000
MBPP,Gemini-2.0-Flash,ISO (dec only),172,0.000000
MBPP,Gemini-2.0-Flash,ISO (dec only),173,0.000000
MBPP,Gemini-2.0-Flash,ISO (dec only),174,0.000000
MBPP,Gemini-2.0-Flash,ISO (dec only),175,0.000000
MBPP,Gemini-2.0-Flash,ISO (dec only),176,0.000000
MBPP,Gemini-2.0-Flash,ISO (dec only),177,0.000000
MBPP,Gemini-2.0-Flash,ISO (dec only),178,0.000000
MBPP,Gemini-2.0-Flash,ISO (dec only),179,0.000000
MBPP,Gemini-2.0-Flash,ISO (dec only),180,0.000000
MBPP,Gemini-2.0-Flash,ISO (dec only),181,0.010057
MBPP,Gemini-2.0-Flash,ISO (dec only),182,0.000000
MBPP,Gemini-2.0-Flash,ISO (dec only),183,0.000000
MBPP,Gemini-2.0-Flash,ISO (dec only),184,0.000000
MBPP,Gemini-2.0-Flash,ISO (dec only),185,0.000000
MBPP,Gemini-2.0-Flash,ISO (dec only),186,0.000000
MBPP,Gemini-2.0-Flash,ISO (dec only),187,0.000000
MBPP,Gemini-2.0-Flash,ISO (dec only),188,0.000000
MBPP,Gemini-2.0-Flash,ISO (dec only),189,0.000000
MBPP,Gemini-2.0-Flash,ISO (dec only),190,0.000000
MBPP,Gemini-2.0-Flash,ISO (dec only),191,0.000000
MBPP,Gemini-2.0-Flash,ISO (dec only),192,0.000000
MBPP,Gemini-2.0-Flash,ISO (dec only),193,0.000000
MBPP,Gemini-2.0-Flash,ISO (dec only),194,0.000000
MBPP,Gemini-2.0-Flash,ISO (dec only),195,0.000000
MBPP,Gemini-2.0-Flash,ISO (dec only),196,0.000000
MBPP,Gemini-2.0-Flash,ISO (dec only),197,0.000000
MBPP,Gemini-2.0-Flash,ISO (dec only),198,0.000000
MBPP,Gemini-2.0-Flash,ISO (dec only),199,0.000000
MBPP,Gemini-2.0-Flash,ISO (dec only),200,0.000000
MBPP,Gemini-2.0-Flash,ISO (dec only),201,0.000000
MBPP,Gemini-2.0-Flash,ISO (dec only),202,0.000000
MBPP,Gemini-2.0-Flash,ISO (dec only),203,0.072001
MBPP,Gemini-2.0-Flash,ISO (dec only),204,0.000000
MBPP,Gemini-2.0-Flash,ISO (dec only),205,0.000000
MBPP,Gemini-2.0-Flash,ISO (dec only),206,0.000000
MBPP,Gemini-2.0-Flash,ISO (dec only),207,0.000000
MBPP,Gemini-2.0-Flash,ISO (dec only),208,0.096295
MBPP,Gemini-2.0-Flash,ISO (dec only),209,0.032530
